mekan,tur,website,kaynak,kalem_sayisi,medyan_fiyat
Glutensiz Kafe | Kaytur,cafe,https://www.glutensizkaytur.com,js,0,
GUBATE RESTAURANT,restaurant,https://www.gubate.com.tr,js,0,
Huga Künefe,restaurant,https://hugakunefe.com,js,0,
McDonald's,fast_food,https://www.mcdonalds.com.tr,js,0,
Sini Kebap,restaurant,https://www.sinikebap.com,js,0,
Tıqın Fast Food,fast_food,https://tiqinfastfood.com.tr,js,0,
Biberzade Çiğköfte,fast_food,https://biberzade.com,js,0,
Grid Restoran,restaurant,https://www.balkayaciftligi.com,js,0,
Kahve Tutkusu Pınarhisar,cafe,https://karekodrestaurantmenu.com,js,0,
RC Restaurant & Winehouse,restaurant,https://www.referenceclub.com.tr,js,0,
Saklıkent Beylerbeyi Çiftliği,restaurant,http://www.saklıkentbeylerbeyiciftligi.com,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
The Reference Club 2  - Restaurant & Konaklama,restaurant,https://www.referenceclub.com.tr,js,0,
Yenice Köylü Kır Lokantası - Çamlık,restaurant,https://yenice.com.tr,js,0,
koçak pırlanta,cafe,https://www.kocak.com.tr,html,42,19040.00
45'lik Plak Kafe,cafe,https://www.instagram.com,js,0,
Burgerschön,fast_food,https://burgerschon.com,html,2,500.00
Bülent Börekçi,restaurant,http://bulentborekcilik.com,woo,15,1792.00
Cevizdibi Yıldız Restaurant,restaurant,https://cevizdibi.com.tr,js,0,
Domino's,fast_food,https://www.dominos.com.tr,html,144,370.00
Domino's,fast_food,https://www.dominos.com.tr,html,144,370.00
Doğalhane,restaurant,https://dogalhane.com,js,0,
Dönerci Adil Usta,restaurant,https://www.yemeksepeti.com,js,0,
Elçin'in Renkli Mutfağı,cafe,https://www.instagram.com,js,0,
Eylül Cafe,cafe,https://www.facebook.com,js,0,
Fun & Fam Cafe,cafe,https://funandfam.com.tr,js,0,
Happymoon’s Cafe,restaurant,http://www.happymoons.com.tr,js,0,
Kahve Dünyası,cafe,https://www.kahvedunyasi.com,html,12,350.00
Kare Restaurant,restaurant,https://www.karerestaurant.com,js,0,
Kartepe Manzara Restaurant,restaurant,https://www.kartepemanzara.com,html,31,425.00
Maksut Bey,cafe,https://www.maksutbey.com.tr,js,0,
Maçka İşkembe,restaurant,https://www.macka.com.tr,js,0,
Maşukiye Irmak Alabalık,restaurant,https://www.instagram.com,js,0,
McDonald's,fast_food,https://www.mcdonalds.com.tr,js,0,
McDonald's,fast_food,https://mcdonalds.com.tr,js,0,
Mixsos Körfez,fast_food,https://www.mixsos.com,js,0,
Nil Garden Kahvaltı,restaurant,http://nilgardenkahvalti.metro.biz,js,0,
Pasaport Pizza,restaurant,http://pasaportpizza.com,js,0,
"Pure Black Coffee, Alikahya",cafe,https://www.pureblack.coffee,js,0,
Serender Park Restaurant & Kır Düğün Bahçesi,restaurant,https://www.instagram.com,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Taşhan Cafe Restaurant,restaurant,https://www.mygreen.com.tr,js,0,
Tchibo,cafe,http://tchibo.com.tr,js,0,
The Co.,cafe,https://www.coffeetheco.com,js,0,
Yayla Alabalık Maşukiye,restaurant,https://www.yaylaalabalikmasukiye.com,js,0,
Yağız Et & Kebap Pide Lahmacun İşkembe,restaurant,https://www.yagizkebap.com,js,0,
Zemonia Coffee,cafe,http://www.zemonia.com,js,0,
Zemonia Coffee,cafe,http://zemonia.com,js,0,
Zenka Baklava,restaurant,https://zenkabaklava.com,js,0,
Zeze Dondurm Çiğ köfte Kafe,cafe,https://www.instagram.com,js,0,
Özler Lezzet Pazarı,restaurant,https://ozleret.com,js,0,
Ali Baba 2 Firin Kebap,restaurant,https://www.konyafirinkebabi.com,js,0,
Big Cheff,restaurant,https://www.bigchefs.com.tr,js,0,
Brew Mood Coffee & Tea Konya,cafe,https://www.brewmood.com.tr,js,0,
Chocolabs,cafe,https://chocolabs.com.tr,js,0,
Divane Kahve Evi,cafe,https://www.divanekahveevi.com,js,0,
Dudu Fırın Kahve,cafe,https://dudufirin.com,js,0,
Dudu Gelato,cafe,https://dudufirin.com,js,0,
Espressopark,cafe,https://espressopark.com,woo,12,19.00
Fera Coffee Türbe Önü,cafe,https://www.instagram.com,js,0,
Hasan Şendağlı - Türbe Önü,restaurant,https://hasansendagli.com,js,0,
Iconium Pizza,fast_food,https://iconiumpizza.com,js,0,
Konya Sufi Restaurant Geleneksel Konya Mutfağı,restaurant,https://sufirestoran.com.tr,js,0,
Kronotrop,cafe,https://www.kronotrop.com.tr,js,0,
Kırkikindi Pastane Meydan Evleri,cafe,https://kirkikindi.com.tr,js,0,
Kırkikindi Pastane Türbe Önü,cafe,https://kirkikindi.com.tr,js,0,
Maruf Türbeönü Lokantası,restaurant,https://turbeonu.com,js,0,
Mevlevi Sofrası 1971,restaurant,https://www.mevlevisofrasi.com,js,0,
Mikel Coffee Meram,cafe,https://mikelcoffee.com,js,0,
Ohannes Burger Konya,fast_food,https://ohannesburger.com,js,0,
Osmanlı Kahvehanesi Türbe Önü,cafe,https://www.instagram.com,js,0,
Palize,restaurant,https://palize.com.tr,js,0,
Rolik sushi Konya,restaurant,https://roliksushi.com,js,0,
Simit Durağı 3,cafe,http://slcklusimitduragi.wixsite.com,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Sultan Somatı Restaurant,restaurant,https://www.sultansomati.com.tr,js,0,
The Hunger,restaurant,https://thehunger.com.tr,js,0,
Timboo Cafe,cafe,https://www.timboocafe.com,js,0,
Çıtır Simit,cafe,https://www.meramcitirsimit.com,js,0,
Şehr-i Çorba,restaurant,https://www.sehricorba.com,js,0,
Boston Drink & Dessert,cafe,https://bostondd.com,js,0,
Colombia Coffee,cafe,https://www.colombiacoffeetr.com.tr,js,0,
Donas,restaurant,https://donas.com.tr,js,0,
Fesleğen Restoran,restaurant,https://feslegenrestoran.com,js,0,
Kahve Dünyası,cafe,https://www.kahvedunyasi.com,html,12,350.00
McDonald's,fast_food,https://www.mcdonalds.com.tr,js,0,
Mülayimoğulları,restaurant,http://www.mulayimogullari.com,js,0,
Pasaport Pizza,fast_food,https://www.pasaportpizza.com,js,0,
Popeyes,fast_food,https://www.popeyes.com.tr,js,0,
Sbarro,fast_food,https://www.sbarro.com.tr,js,0,
Starbucks,cafe,https://www.starbucks.com.tr,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Tavuk Dünyası,fast_food,https://www.tavukdunyasi.com,js,0,
Tavuk Dünyası,fast_food,https://www.tavukdunyasi.com,js,0,
Restaurat Günet,restaurant,https://nemrutgunesmotel.com,js,0,
BlendBlack Coffee Factory,cafe,https://www.blendblack.com.tr,woo,72,395.00
BONKÖR APERATİF,fast_food,https://www.instagram.com,js,0,
Pizza Tomato Kırkağaç,restaurant,https://www.pizzatomato.com.tr,html,9,610.00
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Taylan Restaurant,restaurant,https://taylangida.com.tr,js,0,
Yüksek Rakım Alaşehir,restaurant,https://www.instagram.com,js,0,
Hivroj Konak Cafe,cafe,https://hivrojcafe.tetratasarim.net,js,0,
Muhtarın Yeri Cafe,cafe,https://www.instagram.com,js,0,
Nimora Coffee & Bakery,cafe,https://nimoracoffee.com,js,0,
Sadik Künefe,restaurant,https://www.sadikkunefe.com,js,0,
Sadık Künefe,cafe,https://www.sadikkunefe.com,js,0,
Tarihi Mardin Kahvaltıcısı,restaurant,https://tarihimardinkahvalticisi.com,js,0,
Yahya Usta,restaurant,https://www.tripadvisor.com.tr,js,0,
Bayram-Et Mersin,restaurant,https://www.bayramet.com.tr,js,0,
BistraVilla,restaurant,https://www.bistravilla.com,js,0,
Boho Selefkia,cafe,https://instagram.com,js,0,
Burger Town,restaurant,https://burgertown.com.tr,js,0,
Cafe Betul,restaurant,https://berullezzetleri.com,js,0,
Caffe dei Fiori,cafe,https://caffedeifiori.com.tr,js,0,
Caffe Italia,restaurant,https://www.instagram.com,js,0,
Caffeine Coffee,cafe,https://caffeineroaster.com,js,0,
Caffeine Coffee Roaster,cafe,https://www.caffeineroaster.com,js,0,
Cantina dei Fiori,restaurant,https://cantinadeifiori.com,js,0,
Caribou Coffee,cafe,https://www.cariboucoffee.com.tr,js,0,
Chaplin Cafe & Restoran,restaurant,https://www.instagram.com,js,0,
Dodo Pizza,fast_food,https://dodopizza.com.tr,js,0,
Dodo Pizza,fast_food,https://dodopizza.com.tr,js,0,
Gloria Jean's,cafe,https://www.gloriajeans.com.tr,js,0,
Gül Cafe Plus,cafe,https://gulcafeplus.com,js,0,
Hazan Usta Tantuni,restaurant,https://yemeksepeti.com,js,0,
Jomo Lounge,fast_food,https://jomomersin.com,js,0,
Küfi Coffee,cafe,https://kuficoffeefood.com,js,0,
L-Alem Cafe & Restaurant,restaurant,https://vk.com,js,0,
Mangal Restoran,restaurant,https://mangal.com.tr,js,0,
Memoş Tantuni,restaurant,https://memostantuni.com,js,0,
Nergizli Tesisleri Pirzolacı Ferhat,restaurant,https://nergizlitesisleri.com,js,0,
Next Republic Mersin,restaurant,http://nextrepublic.com.tr,js,0,
Ohannes Burger Silifke,fast_food,https://ohannesburger.com,js,0,
Oses Çiğköfte,fast_food,https://www.oses.com.tr,js,0,
Otto,restaurant,https://ottobrosburgercafe.com,js,0,
Park Point,cafe,http://parkpointcafe.com,js,0,
Rolik sushi Mersin,restaurant,https://mersin.roliksushi.com,js,0,
Sabah Et Lokantası,restaurant,https://sabahlokantasi.com.tr,js,0,
Sabah Et Lokantası Mezitli,restaurant,https://sabahlokantasi.com.tr,js,0,
Sabah Et Lokantası Pozcu,restaurant,https://sabahlokantasi.com.tr,js,0,
Safarim Cafe,fast_food,https://safarimcafe.com,js,0,
Saffron Restaurant & Bistro,restaurant,https://saffronfish.com,js,0,
Seine Restaurant,restaurant,https://www.instagram.com,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Додо Пицца,fast_food,https://dodopizza.com.tr,js,0,
1200 Rakim,restaurant,https://www.babadagteleferik.com.tr,js,0,
4ever Bar,bar,https://www.instagram.com,js,0,
Agora Gurme Restoran ve Yöresel Ürünler,restaurant,https://www.agoragurme.com,js,0,
Alfheim,restaurant,https://h28249.bisiparis.com,js,0,
Anjelika Kitchen,restaurant,https://www.yoncaanjelikahotel.com,js,0,
Antepli Çıtırım,restaurant,http://www.anteplicitirim.com,js,0,
Atlas Bikery Cafe,cafe,https://fethiyebike.com,js,0,
Avocado Garden Coffee,cafe,https://www.instagram.com,js,0,
Babadag 1700 Grill & Bar,restaurant,https://www.babadagteleferik.com.tr,js,0,
Beach Bars,bar,https://bennubodrum.com,js,0,
Beer Land - Beer Пиво,pub,http://www.thebottlesitsbeertime.com,js,0,
Behabey,restaurant,https://www.behabey.com,js,0,
Bella Gusto,restaurant,https://www.bellagusto.com,js,0,
BigChefs,restaurant,https://www.bigchefs.com.tr,js,0,
Blisss,cafe,https://blissstr.com,js,0,
Bodrum Pier,restaurant,http://www.bodrumpier.com.tr,js,0,
Books & Coffee Marmaris,cafe,https://books-coffee.com,js,0,
boğaziçi cafe camping,cafe,https://www.instagram.com,js,0,
Buena Vista Restaurant & Hotel Bozburun,restaurant,http://hotelbozburun.com,js,0,
Buzz Beach Bar,restaurant,http://buzzbeachbar.com,js,0,
Cadde Döner Türkbükü,restaurant,https://instagram.com,js,0,
Cafe Cafen,restaurant,https://www.cafecafen.com,js,0,
Camp Nasuh Caffeteria,restaurant,https://www.campnasuh.com,js,0,
Chez La Vie,cafe,https://chezlavieeatery.com,js,0,
Civciv Waffle Dondurma,ice_cream,https://www.civcivwaffle.com,js,0,
Dede restaurant,restaurant,https://dederestaurant.com,js,0,
Demeter Restaurant & Bar,restaurant,https://www.demeterbar.com,js,0,
Demir restaurant,restaurant,http://www.demirrestaurant.com,js,0,
Deniz Kızı Restaurant,restaurant,https://dalyanteknekoop.com,js,0,
donutime.bodrum,cafe,https://donutime.com.tr,woo,29,36.00
Eda Balık Restaurant & Motel,restaurant,https://www.edamotel.com,js,0,
Ekin Kır Evi Restoran,restaurant,https://ekinkirevi.com,js,0,
Fifi bistro,restaurant,https://www.fifibodrum.com,html,9,795.00
Flow Datça Surf & Beach Hotel Restaurant,restaurant,https://www.flowdatca.com,woo,18,750.00
Foırtissimo Bodrum,restaurant,https://www.fortisimo.net,js,0,
Franco Cafe Beach,restaurant,https://franco_cafebeach,js,0,
Fredonia Coffee,cafe,https://www.facebook.com,js,0,
Gitta - Sea Food | Gastro | Meyhane,restaurant,https://gitta.tr,html,4,750.00
GlassHouse,restaurant,https://ahama.guestservice.app,js,0,
Gloria Jean's,cafe,https://www.gloriajeans.com.tr,js,0,
Gusto Marina,restaurant,https://gustomarmaris.com,js,0,
Göcek Alaturka Cafe & Restaurant,restaurant,https://www.gocekalaturka.com,js,0,
Göcek Denizatı Restaurant & Bar,restaurant,http://www.gocekdenizati.com,js,0,
Güneş Büfe Kahvaltı Evi,restaurant,http://datcagunesbufe.com,js,0,
Help Beach and Yacht Club,restaurant,http://helpbeachandyachtclub.com,js,0,
İksirci Tezcan,fast_food,https://www.orkaboutique.com,js,0,
Kai Beach,bar,https://kai.com.tr,js,0,
Kemancı Restaurant,restaurant,http://instagram.com,js,0,
Kervansaray Marmaris,restaurant,https://www.marmariskervansaray.com,woo,1,600.00
Keyfi Kebap Ciğercim,cafe,https://keyfikebapcigercim.net,woo,42,260.00
Kurul Bitez,restaurant,https://kurulbitez.com,js,0,
Köfteci Yusuf,fast_food,https://kofteciyusuf.com,js,0,
Küçük Ev,cafe,https://facebook.com,js,0,
LesTunas,restaurant,https://www.instagram.com,js,0,
Levant Ocakbaşı,restaurant,https://levant-ocakbas.business.site,js,0,
Likya restaurant & camping,restaurant,https://www.facebook.com,js,0,
Llull Tersane,restaurant,https://www.llulltersane.com,js,0,
Love breakfast,cafe,https://rests.app,js,0,
Lumina Maris Ölüdeniz,restaurant,https://www.luminamarisoludeniz.com,js,0,
LUMOS,bar,https://www.instagram.com,js,0,
LUMOS,restaurant,https://www.instagram.com,js,0,
Mahperi Bitez,restaurant,https://mahperibitez.com,woo,100,1000.00
Mandarins Dalyan,cafe,https://mandarins.online,js,0,
Melinda Restaurant,restaurant,https://www.melinda.com.tr,js,0,
Memed Ocakbaşı,restaurant,https://memedocakbasi.com,js,0,
Midyeci Şehmus Usta'nın Yeri,restaurant,https://www.sehmususta.com,js,0,
Misk Yalıkavak,cafe,https://www.miskistanbul.com,js,0,
Muzzy's Place,restaurant,http://www.muzzysplacekayakoy.com,js,0,
Mynos,restaurant,https://mynos.com.tr,js,0,
Novikov,restaurant,https://www.novikov-restaurants.com,js,0,
Olive Garden Kabak,restaurant,https://www.olivegardenkabak.com,js,0,
Orfoz,restaurant,https://orfoz.net,js,0,
Pamukkale,restaurant,https://pamukkaleotelrestaurant.com,js,0,
Pasaport Pizza,restaurant,https://www.pasaportpizza.com,js,0,
Patara Green Park,restaurant,http://pataragreenpark.com,js,0,
Payidar Salon,restaurant,https://payidarsalon.com,js,0,
Paşafırını,restaurant,https://www.pasafirini.com.tr,js,0,
Pineapple restaurant,restaurant,https://www.pineapple.com.tr,js,0,
Pizza Rucola Bodrum Boğaziçi,fast_food,https://pizzarucola.com,js,0,
Raca Kitchen,restaurant,http://racakirchen.com,js,0,
Rove Bodrum,restaurant,https://www.rovebodrum.com,js,0,
Rups By The Sea,restaurant,https://rups.com.tr,js,0,
Sakhalin Bodrum,restaurant,https://sakhalin-bodrum.wrf.su,js,0,
Saliha Sultan,cafe,https://www.salihasultan.com.tr,js,0,
Saliha Sultan,cafe,https://www.salihasultan.com.tr,js,0,
Saliha Sultan,cafe,https://www.salihasultan.com.tr,js,0,
Saliha Sultan,cafe,https://www.salihasultan.com.tr,js,0,
Sarıyer Börekçisi,cafe,https://fethiyesariyerborekcisi.com,js,0,
Smooth Coffee,cafe,https://smoothcoffee.com.tr,js,0,
SO Datça Cafe&Store,cafe,https://soliving.shop,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Trio Cafe,cafe,https://triofethiye.com,js,0,
Vera Beach Hotel,restaurant,https://verabeachhotel.com,js,0,
Yuvarlakçay Defne Restaurant,restaurant,https://topgozudefnerestoran.com,js,0,
Yuvarlakçay Yeşil Vadi Restaurant,restaurant,https://yuvarlakcayyesilvadi.com,html,57,400.00
Zeynep,cafe,https://zeyneperkan731,js,0,
Çarıklı,restaurant,https://www.carikli.com.tr,js,0,
Çiftlik Döner,fast_food,http://www.ciftlikdoner.com.tr,js,0,
Şişko Perihan Yalıkavak,restaurant,https://siskoperihan.com.tr,js,0,
Bizim Ev,restaurant,https://bizim-ev.com,js,0,
Cappa Masa,restaurant,https://cappamasa.com,js,0,
Ekonomik Balık,restaurant,https://www.ekonomikbalik.com,js,0,
Ferize Meyhane,restaurant,https://www.ferize.com.tr,js,0,
Ferize Restaurant,restaurant,https://ferize.com.tr,js,0,
Firin Expres,restaurant,http://www.firinexpres.com,js,0,
Gorgoli Lounge & Eatery,restaurant,https://gorgoli.com,woo,7,17.00
Göre Anatolian Restaurant Cappadocia,restaurant,https://www.goreanatolian.com,js,0,
Hanedan,restaurant,http://avanoshanedanrestaurant.com,js,0,
Janus Cappadocia Restaurant,restaurant,https://januscappadocia.com.tr,js,0,
Janus Cappadocia Restaurant,restaurant,https://www.januscappadocia.com.tr,js,0,
Kocabağ Şarapları,bar,http://www.kocabag.com,js,0,
Köşebaşı Kapadokya,restaurant,http://kosebasi.com,js,0,
Le Mouton Rouge,restaurant,https://www.le-mouton-rouge.com,js,0,
Meihua Chinese restaurant,restaurant,https://m.facebook.com,js,0,
Nucello Cigköfte Salonu,restaurant,http://www.nucello.com,js,0,
Piri ZARA Tours & Travel Coffee Shop,cafe,https://www.pirizaratravel.com.tr,js,0,
Quick China,restaurant,https://quickchina.com.tr,js,0,
Seval Sahne & Restaurant,restaurant,https://www.instagram.com,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Tarihi Kebapçı Mustafa Usta,restaurant,https://tarihikebapcımustafausta.com,js,0,
Topuzlu Han Restoran,restaurant,https://www.nevsehir.pol.tr,js,0,
WOOD FIRE BARBEQUE,restaurant,https://www.woodfirebarbeque.com,js,0,
YASTIK LOUNGE,cafe,https://www.yastikhouses.com,js,0,
Yaşar Baba Restaurant,restaurant,https://yasarbaba.com,js,0,
Zelve,restaurant,http://zelvehotel-restaurant.com,js,0,
Zelve,restaurant,http://www.zelvehotelrestaurant.com,js,0,
Zerdali,restaurant,https://www.isturturizm.com.tr,js,0,
52/24 Restaurant,restaurant,https://www.5224restaurant.com,js,0,
Aktaşlar Restaurant Çarşı,restaurant,http://www.aktaslarrestaurant.com,js,0,
BEREKET DÖNER,restaurant,https://www.bereketdoner.com.tr,js,0,
Bulvar Cafe & Restoran,cafe,http://bulvarcafe.com,js,0,
Burger King,fast_food,https://www.burgerking.com.tr,js,0,
Denizciler,ice_cream,https://www.denizcilerdondurma.com,js,0,
Ensar Vakfı Gençlere Çağrı Gelişim Merkezi,cafe,https://ensar.org,js,0,
KORU by HÜNKAR,cafe,https://www.instagram.com,js,0,
Meşhur Pide,restaurant,https://www.meshurpide.com,js,0,
Rafine Cafe,restaurant,http://www.rafinecafe.com,js,0,
Can Pasta,cafe,https://canpasta.com,js,0,
Hüsrev Lokantari,restaurant,http://www.husrev.com.tr,js,0,
Kvacoli Balık Lokantası,restaurant,https://www.kvacoli.com,js,0,
Lale Lokantasi,restaurant,https://www.lalelokantasi.com,js,0,
Liqapafruitjuicebreakfast,cafe,https://www.liqapa.com.tr,js,0,
timyalokantacılık,restaurant,http://www.timyalokantacilik.com,js,0,
Aylanin Yeri,restaurant,https://www.aylaninyeri.com,js,0,
Burger King,fast_food,https://www.burgerking.com.tr,js,0,
Burger King,fast_food,https://www.burgerking.com.tr,js,0,
Burger King,fast_food,https://www.burgerking.com.tr,js,0,
Burger Yiyelim - Sakarya,restaurant,https://www.burgeryiyelim.com,js,0,
Diver Street Food,fast_food,https://diverstreetfood.com,js,0,
Diver Street Food,fast_food,https://diverstreetfood.com,js,0,
Domino's,fast_food,https://www.dominos.com.tr,html,144,370.00
Domino's,fast_food,https://www.dominos.com.tr,html,144,370.00
Ehlikeyf Canlıbalık,cafe,http://www.sapancaehlikeyf.com,js,0,
Enes Baklava,restaurant,https://www.instagram.com,js,0,
Fika Patisserie & Coffee,cafe,https://www.instagram.com,js,0,
Gazibey,restaurant,https://www.gazibey.com.tr,html,1,500.00
Göynüklü Ömer Usta,ice_cream,https://www.goynukluomerusta.com,js,0,
Hacı Arif Lokantası,restaurant,https://www.haciariflokantasi.com,js,0,
Maja,restaurant,https://majakirkpinar.com,js,0,
Osmanlı Pide &Lahmacun,restaurant,https://www.yemeksepeti.com,js,0,
Pekara,restaurant,https://www.pekara.com.tr,js,0,
Qırım Han Döner Lokantası,restaurant,https://www.qirimhandoner.com,js,0,
SASA Harmanlık Restoran,restaurant,https://www.sasasapanca.com,js,0,
Voila Sapanca,restaurant,https://www.instagram.com,js,0,
Şesu Şerefiye Selim Usta,restaurant,https://serefiyeselimusta.com.tr,js,0,
Adventure Park,restaurant,http://www.samsunadventurepark.com,js,0,
Amisos Restoran ve Cafe,restaurant,https://www.samsunanakent.com,js,0,
Cigerci Hamza,restaurant,http://www.cigercihamza.com.tr,js,0,
Crakers Pizza,restaurant,https://www.crakerspizza.com,js,0,
Gün Evi,cafe,https://www.instagram.com,js,0,
Kahve Dünyası,cafe,https://www.kahvedunyasi.com,html,12,350.00
Kollekt,cafe,https://www.kollekt.tr,js,0,
Komagene,fast_food,https://www.komagene.com.tr,js,0,
My Friends Burger,fast_food,https://myfriendsburger.com,woo,73,345.00
Peçko,cafe,https://www.pecko.com.tr,js,0,
Ramses Restaurant,restaurant,https://www.ramsestr.com,js,0,
Samsu Börek,restaurant,https://samsuborek.com.tr,js,0,
Seven's Design - Samsun Web Tasarım & Samsun Grafik Tasarım,cafe,https://www.sevens-design.com,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Yeşiloğlu Restaurant Çakallı,restaurant,http://www.yesiloglurestaurant.com,js,0,
Müze cafe,cafe,https://www.facebook.com,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Yıldız Fast Food,cafe,https://yildizcafe.com.tr,js,0,
Balkır Çiftliği Restaurant,restaurant,https://www.balkirciftligi.com,js,0,
Beylerbeyi Profiterol,restaurant,https://beylerbeyiprofiterol.com,js,0,
By Ada Balık Restoran,restaurant,https://www.byadabalikrestaurant.com.tr,js,0,
Kanyon Kahvaltı,restaurant,http://www.kanyonkahvalti.com,js,0,
Koffee,cafe,https://koffee.tr,js,0,
Köz Tat Çöp Şiş - Tekirdağ,restaurant,https://koztat.com,js,0,
Mangal Döner,restaurant,https://mangaldoner.com.tr,js,0,
Mikel Coffee Kapaklı,cafe,https://mikelcoffee.com.tr,js,0,
Mustafa Veis Dondurma,ice_cream,https://www.veisdondurma.com,js,0,
Mustafa Veis Dondurma,ice_cream,https://www.veisdondurma.com,js,0,
Starbucks,cafe,https://www.starbucks.co.uk,js,0,
Taksim Çiğköfte,restaurant,http://www.taksimcigkofte.com,js,0,
Tokoçin Restaurant,restaurant,https://www.tokocin.com,js,0,
Trakya Saray Restaurant,restaurant,http://www.trakyasarayrestaurant.com,js,0,
Yalı Restaurant,restaurant,https://www.yali.com.tr,js,0,
Zest Bistro Çorlu,restaurant,https://zestbistro.com.tr,js,0,
Ziyafet Çiğköfte,restaurant,http://www.ziyafetcigkofte.com.tr,js,0,
Özcanlar Köfte,restaurant,https://www.ozcanlarkofte.com,js,0,
Öznur Kablo Yemekhane,restaurant,https://oznurkablo.com.tr,js,0,
Kahve Turkish Coffee Turhal,cafe,https://kahveturkishcoffee.com,js,0,
All for More,cafe,https://instagram,js,0,
Bay Lahmacun,restaurant,https://www.baylahmacun.com,js,0,
Beğendik Burger,fast_food,http://www.begendikburger.com,js,0,
Cafe Nosta,cafe,http://www.cafenosta.com,js,0,
Cafe5,cafe,https://www.cafe5.com.tr,js,0,
Cemilusta,restaurant,http://www.cemilusta.com.tr,js,0,
Cephanelik Restaurant,restaurant,https://www.cephanelik.com.tr,js,0,
Jackie's,fast_food,http://www.jackiesdoner.com,js,0,
Kaan Olta Balık,restaurant,https://www.kaanoltabalik.com,js,0,
KD Katık Döner,fast_food,https://www.kdkatikdoner.com.tr,js,0,
Koru,restaurant,http://www.koru-cafe.com,js,0,
Merhan Cafe Restaurant,restaurant,https://www.merhanrestaurant.com,js,0,
Mucca Coffee - Lavazza Shop,cafe,https://mucca.com.tr,js,0,
Nados Döner Hatay Soslu,restaurant,http://yemeksepeti.com,js,0,
Okkam Restaurant,restaurant,https://www.instagram.com,js,0,
Serin Bahçe Pide & Et Restoran,restaurant,https://www.instagram.com,js,0,
Zeen Lounge Cafe,cafe,https://zeenlounge.com,js,0,
Çardak Pide,restaurant,http://www.cardakpide.com,js,0,
Piknik Döner,fast_food,https://www.tikla.com.tr,js,0,
bak hele bak kahvaltı kültür sarayı,restaurant,https://bakhelebak065@gmail.com,js,0,
Kahrvaltı salonu - süctü Kenan,restaurant,http://www.vandakahrvalti.com,js,0,
Deep Corner Coffee,cafe,https://deepcornercoffee.my.canva.site,js,0,
Domino's,fast_food,https://www.dominos.com.tr,html,144,370.00
Eylül sofrası )yemek ve ızgara (,restaurant,https://instagram.com,js,0,
Gardenia Caffee & Restaurant,restaurant,https://gardenia.dijital.menu,js,0,
Locals Coffe,cafe,https://www.instagram.com,js,0,
Magnolia,cafe,https://magnolia.yalova.com,js,0,
Ova Et Köfte,restaurant,http://ovaetkofte.com,js,0,
Saklı Bahçe Esenköy,cafe,https://www.saklibahceyalova.com.tr,html,2,1500.00
Bozok Sosyal Tesisleri,restaurant,https://www.bozoksosyaltesis.com,js,0,
Boost Coffee,cafe,https://www.boostcoffee.com.tr,js,0,
Pizza Venezzia,restaurant,http://pizzavenezzia.com,js,0,
Pizza Venezzia,restaurant,http://pizzavenezzia.com,js,0,
